Fecha de inicio,Contacto: Id. de contacto,Tipo de Evento,ID del Evento,Experiencia General,Duracion,Calidad de Alimentos,Interaccion con exalumnos,Interaccion con profesores
44119,0034100001LlerN,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001cRiKP,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001J6OT3,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000yimg9,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100000s5paL,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001OL5Ul,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001I4u0j,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000019F0MQ,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001BFNPw,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001BCt9h,Tec 360,EVN-0192863,5,5,5,4,4
44119,0034100001BFNfJ,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001I2Tmk,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001h8Yw9,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001Cl6w0,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001FeHH6,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001BDFqz,Tec 360,EVN-0192863,5,2,4,5,5
44119,003410000157T3i,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001BFon4,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Fd1MH,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001dH7QX,Tec 360,EVN-0192863,5,2,4,5,5
44119,0034100001BDjIY,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001fmy3a,Tec 360,EVN-0192863,5,5,4,4,5
44119,0032M00002dC1BH,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001BCTbZ,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001mmoVa,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001BDM7r,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000zgEnu,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001x5lhf,Tec 360,EVN-0192863,5,4,4,5,5
44119,0033f000002W7RB,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001eBde3,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001eCwQo,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001FbFta,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001ey0vs,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000027m62E,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001h8XoZ,Tec 360,EVN-0192863,5,5,4,4,4
44119,003410000157SBg,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100000s5ppu,Tec 360,EVN-0192863,4,5,4,5,5
44119,0034100001I2Tgw,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001ATKu9,Tec 360,EVN-0192863,4,2,5,4,4
44119,0034100001Woxj3,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000012hGyr,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000012fubf,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100001ClzhG,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001L2mui,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001L2moL,Tec 360,EVN-0192863,5,5,4,4,4
44119,0032M00002iLX4G,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100000yggnG,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001Fd1M1,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001ZR3wr,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000s5pPI,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001qaDh5,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001CljoJ,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001Mn663,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001LnIeV,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001FeHJC,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001JrEPE,Tec 360,EVN-0192863,5,4,4,5,5
44119,0034100001FblAu,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001ewpoP,Tec 360,EVN-0192863,4,2,4,5,4
44119,0032M00002lMq4c,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001BEG36,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100000zf6C9,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001I2TaZ,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001ewmNL,Tec 360,EVN-0192863,5,5,3,4,5
44119,0034100001fmjNi,Tec 360,EVN-0192863,4,2,4,4,4
44119,0032M00002bsJwl,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001JtZxO,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001ZTR1t,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001WqBUe,Tec 360,EVN-0192863,5,2,3,5,4
44119,003410000157UkS,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001h9bgx,Tec 360,EVN-0192863,4,2,3,5,4
44119,0034100001Cl7Un,Tec 360,EVN-0192863,5,4,5,5,4
44119,0034100001OLC2q,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001shwcz,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000019HUXB,Tec 360,EVN-0192863,5,2,4,5,5
44119,00341000012hOnh,Tec 360,EVN-0192863,4,4,3,4,5
44119,00341000021jdVZ,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001J6OLT,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100002XtJla,Tec 360,EVN-0192863,4,2,3,5,4
44119,0034100000zftKY,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001oeqhk,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001cQ3sE,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001P0mBG,Tec 360,EVN-0192863,5,2,4,5,5
44119,003410000157MSP,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000s5pts,Tec 360,EVN-0192863,4,2,4,5,5
44119,0034100001Ln0GS,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001I2To7,Tec 360,EVN-0192863,5,3,4,4,5
44119,0034100001L1vqR,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001OLdvq,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001BDy9x,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001OKVLO,Tec 360,EVN-0192863,5,3,4,4,4
44119,0033f0000074VGM,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001i4Bxq,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001OKahp,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001Clzcz,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001LlEzh,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001i4LsC,Tec 360,EVN-0192863,4,2,4,4,5
44119,0034100001UQBru,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001ONUNN,Tec 360,EVN-0192863,5,4,4,4,5
44119,003410000157S5i,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100000zfMKW,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001AUVnW,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001cRaYA,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000yFZ8z,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001NrhnZ,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100000s5pVT,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100000s5pwN,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100000zgUPA,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000018tZ9w,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001L1tqj,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001TMBFR,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100000s5pwr,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000018TFhn,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001ONKuB,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001eu3tC,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001FeIYS,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001L1IJS,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001cQBuQ,Tec 360,EVN-0192863,4,5,3,4,4
44119,0034100001Clfvi,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001Jv6Xb,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001NEvGF,Tec 360,EVN-0192863,4,3,4,5,4
44119,003410000157Omw,Tec 360,EVN-0192863,5,5,4,5,5
44119,00341000018vrrB,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001CneqK,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100000zgUNd,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001FbGZJ,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001Fd1CB,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001CmqOt,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001eAdeD,Tec 360,EVN-0192863,5,5,4,4,5
44119,0034100001FbFzi,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012gcN5,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100000zgUIx,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012hGeb,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000019HnHH,Tec 360,EVN-0192863,5,4,4,5,4
44119,003410000157Re7,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000018ucOu,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001ON3H5,Tec 360,EVN-0192863,4,5,5,5,4
44119,0034100002XsNdN,Tec 360,EVN-0192863,5,5,4,5,4
44119,00341000012iPL3,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001AS3Dk,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001OKZUR,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001kEgT0,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001fnWDa,Tec 360,EVN-0192863,5,4,3,4,3
44119,0034100001QDRQK,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000014ZziN,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001Cl6mL,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001FbG5W,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001CmqQz,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001LlegL,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001CkgSi,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100000yFPhd,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001I2UIG,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001rg2YR,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001fmbuJ,Tec 360,EVN-0192863,5,4,4,4,5
44119,00341000019HU3a,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001ZTb3Y,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001NIpNo,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000tiHOJ,Tec 360,EVN-0192863,4,3,4,5,4
44119,003410000157NYW,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001reWzZ,Tec 360,EVN-0192863,4,5,4,4,4
44119,003410000157NTg,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001CoAbc,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001Lo9zc,Tec 360,EVN-0192863,5,2,4,5,4
44119,0033f0000042bwA,Tec 360,EVN-0192863,4,5,4,4,4
44119,003410000157QdG,Tec 360,EVN-0192863,4,2,3,5,4
44119,0034100001gG9bU,Tec 360,EVN-0192863,5,2,3,5,5
44119,0034100001BCgUb,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100000yimhD,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100001NHf8i,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001JsO7c,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001qYr1J,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001BEGuY,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001FdTjH,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012fuhn,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100001LmSmC,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001FeF2w,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001Fcoqm,Tec 360,EVN-0192863,4,4,4,5,4
44119,00341000015Jps6,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000021LZxy,Tec 360,EVN-0192863,4,3,4,4,5
44119,003410000157PFe,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001LnJc9,Tec 360,EVN-0192863,4,5,3,4,4
44119,0034100001dGxi2,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001NsRMF,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001exy5l,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001URy32,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001kEV4w,Tec 360,EVN-0192863,4,2,5,5,5
44119,0034100001ARpuk,Tec 360,EVN-0192863,4,5,5,4,4
44119,0034100001Jse2v,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001h9Ru2,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000014YsHR,Tec 360,EVN-0192863,4,2,4,5,5
44119,0034100001P3oiH,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000015Jpr7,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001CmVxv,Tec 360,EVN-0192863,4,5,4,4,5
44119,0034100002DR4wy,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001J6kYI,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001J67k6,Tec 360,EVN-0192863,5,3,3,5,5
44119,00341000019HVYn,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001rdNcH,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001I3aco,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001Lo3bD,Tec 360,EVN-0192863,4,2,4,5,4
44119,00341000022uMKx,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001FbG6U,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001L4RB6,Tec 360,EVN-0192863,5,2,4,4,4
44119,003410000157Y6b,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001eAZrK,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001PVsDa,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000vaFBt,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100000zegXN,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001JrYfe,Tec 360,EVN-0192863,5,2,4,5,4
44119,00341000015Jpom,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000tZWS3,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000014ZTQ7,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100000s5pEo,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001UfLA9,Tec 360,EVN-0192863,4,3,4,4,4
44119,0033f0000042oda,Tec 360,EVN-0192863,5,4,3,5,4
44119,003410000157J9C,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100001BCgTn,Tec 360,EVN-0192863,4,3,4,4,4
44119,00341000012gnRg,Tec 360,EVN-0192863,4,3,4,4,4
44119,003410000157OtE,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000012gnMM,Tec 360,EVN-0192863,4,2,5,5,5
44119,0034100000s5pRU,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000zeWVm,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001NsRND,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100001ARwYM,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100002XE9m6,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001dPa0Y,Tec 360,EVN-0192863,4,3,4,4,4
44119,003410000157RKV,Tec 360,EVN-0192863,4,5,4,5,5
44119,00341000019EsBR,Tec 360,EVN-0192863,4,5,4,4,5
44119,00341000021LYj6,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001Cl6xX,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000019HUfS,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001shuAV,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001AVsZO,Tec 360,EVN-0192863,5,2,4,5,4
44119,003410000157Uoo,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001AUTLN,Tec 360,EVN-0192863,4,5,4,5,4
44119,003410000256rTw,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001OKdUq,Tec 360,EVN-0192863,4,2,4,5,5
44119,0034100001ey0wR,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001rdNQL,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000yimhR,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001BCAqa,Tec 360,EVN-0192863,4,4,3,4,4
44119,0034100001W70z9,Tec 360,EVN-0192863,5,5,4,4,5
44119,0034100001uSqyB,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001FbGbt,Tec 360,EVN-0192863,4,5,4,5,3
44119,0034100001BDJVE,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001J6kkj,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001BCtAG,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001NtSOT,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012j7tl,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000012hOig,Tec 360,EVN-0192863,5,3,4,4,5
44119,00341000015JqI0,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100000yGO3x,Tec 360,EVN-0192863,4,5,5,5,4
44119,0034100001FdXVO,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100000zgUH6,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001BEZYT,Tec 360,EVN-0192863,4,3,4,5,5
44119,00341000019EDpF,Tec 360,EVN-0192863,4,2,4,4,5
44119,0034100001pl9oh,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001L2Xaq,Tec 360,EVN-0192863,5,2,4,4,4
44119,003410000157PjC,Tec 360,EVN-0192863,4,3,4,4,5
44119,0034100001foL0a,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001NH2zb,Tec 360,EVN-0192863,5,2,4,4,5
44119,0034100001mnB7d,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001BDx22,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001pknda,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000019HUFl,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001BDZLd,Tec 360,EVN-0192863,5,2,3,5,4
44119,00341000012gcwp,Tec 360,EVN-0192863,4,4,3,5,4
44119,00341000012fusS,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100000zfGLq,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100001ATKkY,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001FbGdQ,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001CmqWi,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001OMWqQ,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000015Jprr,Tec 360,EVN-0192863,5,5,4,5,3
44119,0034100001PWM6M,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001UfElL,Tec 360,EVN-0192863,5,4,4,4,5
44119,0034100001LkQJe,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000026p8cA,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001L1Rko,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000012fcW9,Tec 360,EVN-0192863,4,3,4,5,4
44119,00341000018uAtU,Tec 360,EVN-0192863,4,5,4,4,4
44119,0034100000vbPV8,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001NruCt,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001BDyCM,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000s5uz9,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000018tqjw,Tec 360,EVN-0192863,4,5,5,4,4
44119,0034100001I4Lc7,Tec 360,EVN-0192863,4,2,4,4,4
44119,00341000012fulQ,Tec 360,EVN-0192863,5,5,4,5,5
44119,0034100000s5pfv,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001JrYFZ,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001ClzhL,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001FbGe9,Tec 360,EVN-0192863,5,4,4,5,4
44119,0034100001FbGKl,Tec 360,EVN-0192863,4,5,3,5,4
44119,003410000157N6x,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100000s5pkz,Tec 360,EVN-0192863,4,4,4,5,4
44119,00341000015LWmE,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001evEYc,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100000zg436,Tec 360,EVN-0192863,4,2,4,5,3
44119,0034100001L1bSd,Tec 360,EVN-0192863,4,2,4,5,4
44119,003410000256sIj,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100000s5puW,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001I2Tlw,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001Clzf5,Tec 360,EVN-0192863,5,5,5,5,4
44119,0034100001FeG2k,Tec 360,EVN-0192863,5,3,4,4,5
44119,003410000257r95,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001fmoTy,Tec 360,EVN-0192863,4,5,3,5,5
44119,0034100001BFNUN,Tec 360,EVN-0192863,5,2,4,5,4
44119,00341000019HVKL,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001ARoeB,Tec 360,EVN-0192863,4,5,5,5,4
44119,0034100001QFz7k,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100000s5uce,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001ONSp4,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001BE4Er,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001h9UmB,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000012gnOS,Tec 360,EVN-0192863,5,3,4,5,5
44119,0034100001eBkDF,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001JrY97,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100000zeWYR,Tec 360,EVN-0192863,5,2,4,5,4
44119,003410000157V97,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001BCLgT,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001exyQF,Tec 360,EVN-0192863,4,2,4,4,4
44119,003410000157Rgn,Tec 360,EVN-0192863,4,3,4,4,4
44119,0034100001FbFtG,Tec 360,EVN-0192863,4,4,5,4,4
44119,0034100001FdQ4J,Tec 360,EVN-0192863,5,2,5,4,5
44119,0034100001Jse7i,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100001J6kVO,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100000yifns,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001gHztB,Tec 360,EVN-0192863,5,4,5,4,5
44119,003410000157TBm,Tec 360,EVN-0192863,5,3,4,4,5
44119,0034100001mfAVc,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001LlwQR,Tec 360,EVN-0192863,5,5,4,5,5
44119,0033f000002TGTL,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001dSs5W,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100000ygunb,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001BDqoO,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100001WoPmw,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001BFooR,Tec 360,EVN-0192863,5,2,4,5,5
44119,0034100001JsXMr,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001J5cYc,Tec 360,EVN-0192863,4,2,3,4,4
44119,0034100001QDcLQ,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001AUavU,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001BFFQx,Tec 360,EVN-0192863,4,4,4,4,4
44119,00341000012hGks,Tec 360,EVN-0192863,4,5,4,5,4
44119,0034100001L1Tmd,Tec 360,EVN-0192863,5,2,4,5,4
44119,0034100001BDx3G,Tec 360,EVN-0192863,5,5,4,4,4
44119,0034100001L1Lzs,Tec 360,EVN-0192863,4,5,4,4,4
44119,00341000012hOlk,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001h9WGa,Tec 360,EVN-0192863,5,3,4,4,4
44119,00341000012gnQY,Tec 360,EVN-0192863,4,3,4,5,4
44119,0034100001n7uWi,Tec 360,EVN-0192863,5,5,4,4,3
44119,00341000015JqOm,Tec 360,EVN-0192863,4,3,4,5,5
44119,0034100001FeFy1,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100000tiLLk,Tec 360,EVN-0192863,5,4,4,5,4
44119,00341000012fF3A,Tec 360,EVN-0192863,5,3,4,5,4
44119,00341000012fupY,Tec 360,EVN-0192863,5,5,4,4,4
44119,00341000012hPcK,Tec 360,EVN-0192863,5,3,4,5,4
44119,0034100001UPpow,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100000yj37x,Tec 360,EVN-0192863,5,3,4,5,5
44119,003410000157S0N,Tec 360,EVN-0192863,5,4,4,4,4
44119,00341000022tLQq,Tec 360,EVN-0192863,5,2,4,4,4
44119,003410000157RSf,Tec 360,EVN-0192863,5,5,4,5,4
44119,0032M00002b1AWG,Tec 360,EVN-0192863,5,2,4,4,4
44119,00341000027mdF8,Tec 360,EVN-0192863,5,2,4,4,4
44119,0034100000zfMLK,Tec 360,EVN-0192863,4,5,4,5,4
44119,00341000014cYO0,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100000vbTR4,Tec 360,EVN-0192863,5,4,3,5,4
44119,0034100001FeIj1,Tec 360,EVN-0192863,4,4,4,4,4
44119,0034100000zgUEv,Tec 360,EVN-0192863,4,4,4,4,5
44119,0034100001AS3On,Tec 360,EVN-0192863,4,4,4,5,4
44119,00341000019EOx6,Tec 360,EVN-0192863,5,3,4,4,4
44119,0034100001AUTLX,Tec 360,EVN-0192863,4,4,4,5,4
44119,0032M00002fMDSh,Tec 360,EVN-0192863,5,4,4,4,4
44119,0034100001dPXi6,Tec 360,EVN-0192863,4,4,4,5,4
44119,0034100001BDFho,Tec 360,EVN-0192863,4,4,4,5,5
44119,0034100001Clfu6,Tec 360,EVN-0192863,5,3,4,4,5
44119,0033f000006LSmH,Tec 360,EVN-0192863,4,2,4,4,4
44119,0034100001FeEiD,Tec 360,EVN-0192863,4,2,4,5,4
44119,0034100001I2T82,Tec 360,EVN-0192863,5,5,4,5,4
44119,003410000157S14,Tec 360,EVN-0192863,5,5,4,5,4
44119,0034100001gGCUW,Tec 360,EVN-0192863,4,4,4,4,4
